,Channel,Seller,Loan_Term,LTV,CLTV,Num_Borrowers,DTI,Borrower_FICO,First_Time_Buyer,Loan_Purpose,Dwelling_Type,Unit_Count,Occupancy,State,Insurance%,Mortgage_Insurance_Type,Relocation_Indicator,Current_IR,Current_UPB,Mod_Ind,Term_bins,Current_Status,Origin_Month,Origin_Year,Months_Between_First_Payment_And_Origin_Date
6123,1,46,360,30,31,1,50,742,0,0,4,1,1,4,0,0,0,5.875,373623.85,0,30,1,8,2008,2
6124,2,31,360,80,80,1,38,697,0,1,4,1,1,39,0,0,0,6.75,182698.54,0,30,1,8,2008,2
6125,2,31,360,86,86,1,58,766,0,1,4,1,1,1,25,1,0,5.75,68469.85,0,30,1,8,2008,2
6126,2,35,360,80,80,2,29,808,0,1,3,1,0,47,0,0,0,7.375,202992.29,0,30,1,10,2008,2
6127,2,26,360,95,95,2,55,793,0,1,4,1,1,32,30,1,0,6.5,309808.32,0,30,1,8,2008,2
6128,1,46,360,80,80,1,40,696,0,1,4,1,1,28,0,0,0,6.25,126390.79,0,30,1,8,2008,2
6129,1,3,360,97,97,1,47,789,2,1,4,1,1,45,35,1,0,6.5,172286.56,0,30,1,8,2008,2
6130,1,10,360,80,80,1,38,795,0,1,0,1,0,9,0,0,0,6.875,111904.86,0,30,1,8,2008,2
6131,1,26,360,78,78,1,23,766,0,0,4,1,1,47,0,0,0,6.5,126983.23,0,30,1,8,2008,2
6132,0,26,360,80,80,1,60,720,0,1,4,1,2,37,0,0,0,6.75,81410.02,0,30,1,9,2008,2
6133,2,46,360,80,80,1,45,785,0,0,4,1,1,4,0,0,0,6.5,207384.91,0,30,1,10,2008,2
6134,1,3,360,74,74,1,39,671,0,0,0,1,1,32,0,0,0,4.625,200075.61,1,30,2,9,2008,2
6135,0,10,360,73,73,1,38,691,0,0,4,1,1,35,0,0,0,7.25,218776.65,0,30,2,10,2008,2
6136,2,26,360,61,61,1,41,781,0,1,3,1,1,4,0,0,0,5.75,242672.78,0,30,1,8,2008,2
6137,2,31,360,51,51,1,35,801,0,2,4,1,1,1,0,0,0,5.75,129727.22,0,30,1,8,2008,2
6138,1,3,360,80,80,1,40,772,0,0,4,1,1,9,0,0,0,6.25,150746.52,0,30,2,8,2008,2
6139,1,26,180,27,27,1,53,716,0,0,4,1,1,45,0,0,0,5.25,388452.58,0,15,1,8,2008,2
6140,2,31,360,80,80,1,43,781,0,0,4,1,1,1,0,0,0,5.875,97604.06,0,30,0,8,2008,2
6141,1,19,360,78,78,1,32,743,0,0,4,1,1,42,0,0,0,6.25,182812.42,0,30,2,9,2008,2
6142,0,41,360,51,51,1,37,709,0,2,0,1,1,4,0,0,0,6.25,164584.86,0,30,1,10,2008,2
6143,0,46,360,82,82,2,34,791,0,2,4,1,1,4,12,1,0,6.125,387522.14,0,30,1,8,2008,2
6144,2,31,120,42,42,2,31,801,0,2,4,1,1,35,0,0,0,5.875,10110.88,0,15,1,8,2008,2
6145,1,26,180,90,90,1,29,709,0,1,3,1,1,45,12,1,0,5.625,114407.93,0,15,1,7,2008,2
6146,2,3,360,88,88,1,25,750,0,0,4,1,1,28,25,1,0,7.25,136694.68,0,30,1,8,2008,2
6147,1,26,240,26,26,1,56,676,0,2,4,3,1,15,0,0,0,6.625,159748.74,0,30,1,9,2008,2
6148,2,3,360,64,64,1,24,804,0,1,0,1,1,20,0,0,0,6.75,376000.0,0,30,1,9,2008,2
6149,0,2,360,97,97,1,48,745,2,1,0,1,1,39,35,1,0,6.125,162602.5,0,30,1,8,2008,2
6150,1,46,180,79,79,1,60,804,0,2,4,1,1,45,0,0,0,5.625,208218.2,0,15,1,8,2008,2
6151,2,3,360,73,73,1,48,719,0,0,4,1,1,6,0,0,0,6.125,237920.27,0,30,1,9,2008,2
6152,1,16,360,97,97,1,40,765,2,1,4,1,1,2,18,1,0,7.125,181000.0,0,30,1,8,2008,2
6153,1,3,360,18,18,1,52,816,0,1,4,1,1,50,0,0,0,6.0,60000.0,0,30,1,9,2008,2
6154,2,26,360,65,65,1,64,708,0,1,4,1,1,51,0,0,0,6.0,57933.14,0,30,1,8,2008,2
6155,0,16,360,90,90,1,55,685,0,1,3,1,1,13,17,1,0,6.5,127924.71,0,30,1,9,2008,2
6156,0,31,360,69,69,2,41,722,0,0,4,1,1,39,0,0,0,6.625,260434.92,0,30,1,8,2008,2
6157,2,19,360,70,70,2,49,634,0,0,4,1,1,32,0,0,0,4.625,123348.19,1,30,0,10,2008,2
6158,1,3,360,60,60,2,37,761,0,0,3,1,1,12,0,0,0,5.875,340490.94,0,30,1,7,2008,2
6159,2,19,360,25,25,1,54,679,0,0,4,1,1,4,0,0,0,5.875,105741.04,0,30,0,8,2008,2
6160,0,8,360,95,95,1,24,787,0,1,4,1,1,5,30,1,0,5.875,154517.68,0,30,1,6,2008,2
6161,0,7,360,66,66,2,34,778,0,0,4,1,1,12,0,0,0,5.375,501711.11,0,30,1,7,2008,2
6162,2,41,360,78,78,1,59,737,2,1,0,1,1,47,0,0,0,6.5,192614.68,0,30,1,10,2008,2
6163,1,26,360,29,29,1,27,756,0,0,4,1,1,39,0,0,0,6.625,43413.45,0,30,1,10,2008,2
6164,2,26,180,65,65,2,50,717,0,0,3,1,1,3,0,0,0,5.75,176883.05,0,15,1,8,2008,2
6165,0,41,360,90,90,1,42,765,0,1,4,1,1,34,17,1,0,7.25,91872.99,0,30,1,10,2008,2
6166,1,46,360,90,90,1,49,686,0,1,4,1,1,33,17,1,0,6.5,113201.23,0,30,1,9,2008,2
6167,0,41,360,67,67,1,43,680,0,0,4,1,1,17,0,0,0,6.75,65877.73,0,30,0,8,2008,2
6168,1,46,180,52,52,1,49,636,0,0,4,1,1,38,0,0,0,3.0,152754.77,1,15,1,9,2008,2
6169,1,3,120,80,80,1,22,604,0,0,4,1,1,35,0,0,0,6.875,52592.24,0,15,1,7,2008,2
6170,1,3,360,90,90,2,18,772,0,1,4,1,1,1,17,2,0,6.25,78588.71,0,30,1,8,2008,2
6171,2,19,360,67,67,1,46,645,0,0,4,1,1,9,0,0,0,6.875,242841.36,0,30,1,9,2008,2
6172,2,46,360,80,84,1,41,761,0,1,4,1,1,39,0,0,0,5.625,189174.32,0,30,1,8,2008,2
6173,1,10,180,59,59,1,63,779,0,0,3,1,1,28,0,0,0,5.25,36688.81,0,15,0,8,2008,2
6174,1,31,360,95,95,1,36,667,0,1,3,1,1,45,25,1,0,6.5,181014.18,0,30,1,9,2008,2
6175,0,3,180,53,53,1,56,780,0,0,4,1,1,53,0,0,0,6.0,87125.5,0,15,1,8,2008,2
6176,1,26,360,89,89,1,54,695,0,2,4,1,1,23,17,1,0,6.75,274071.5,0,30,1,9,2008,1
6177,1,3,360,95,95,2,38,760,0,1,4,1,1,21,30,2,0,6.75,413695.03,0,30,1,8,2008,2
6178,1,26,360,80,95,1,44,738,0,1,3,1,1,37,0,0,0,5.75,263637.3,0,30,1,8,2008,2
6179,1,26,180,42,42,1,53,783,0,2,4,1,1,16,0,0,0,6.125,26328.96,0,15,1,8,2008,2
6180,0,8,360,90,90,1,36,772,0,1,4,1,1,4,25,1,0,6.375,382511.71,0,30,1,10,2008,2
6181,1,41,360,95,95,2,36,742,0,1,3,1,1,3,25,1,0,6.375,382845.81,0,30,1,9,2008,2
6182,2,3,180,40,40,1,47,778,0,0,4,1,1,5,0,0,0,6.0,60124.06,0,15,1,11,2008,2
6183,2,31,360,80,80,2,31,770,0,2,4,1,1,22,0,0,0,6.625,223173.42,0,30,1,8,2008,2
6184,1,26,360,80,80,2,43,782,0,1,4,1,1,9,0,0,0,5.875,269408.42,0,30,1,9,2008,2
6185,1,10,360,80,90,2,39,723,0,1,4,1,1,45,0,0,0,6.0,153635.32,0,30,1,8,2008,2
6186,1,19,360,80,90,2,55,750,0,1,4,1,1,32,0,0,0,6.625,403000.0,0,30,1,9,2008,2
6187,2,7,360,95,95,1,43,793,0,1,3,1,1,3,25,1,0,6.375,137988.3,0,30,1,7,2008,2
6188,2,31,360,90,90,2,33,751,0,1,4,1,1,19,25,1,0,6.5,190508.7,0,30,1,9,2008,2
6189,1,26,360,77,77,1,39,801,0,0,4,1,1,20,0,0,0,5.875,216525.02,0,30,1,8,2008,2
6190,1,46,360,61,61,2,23,797,0,0,4,1,1,50,0,0,0,5.5,309011.05,0,30,1,7,2008,2
6191,0,3,360,30,30,1,43,712,0,0,3,1,1,9,0,0,0,6.375,103916.34,0,30,1,9,2008,2
6192,2,26,360,43,43,2,45,791,0,1,4,1,1,4,0,0,0,6.375,580583.92,0,30,1,8,2008,2
6193,2,3,360,63,63,2,23,693,0,0,3,1,1,50,0,0,0,6.125,217306.45,0,30,1,8,2008,2
6194,0,31,360,97,97,2,38,720,2,1,4,1,1,39,35,1,0,6.625,120311.17,0,30,0,9,2008,2
6195,1,26,360,80,80,1,26,759,2,1,1,1,1,35,0,0,0,6.375,192326.96,0,30,1,7,2008,2
6196,2,31,360,79,80,2,45,763,0,1,4,1,1,51,0,0,0,6.5,135926.25,0,30,1,8,2008,2
6197,0,46,360,80,80,1,29,788,0,1,3,1,1,45,0,0,0,5.875,217304.86,0,30,1,7,2008,2
6198,1,3,360,80,80,2,37,795,0,1,4,1,1,6,0,0,0,6.0,176497.74,0,30,1,8,2008,2
6199,1,26,360,70,70,1,48,745,0,1,0,1,1,15,0,0,0,6.5,349429.78,0,30,1,9,2008,2
6200,2,31,360,80,80,2,35,771,0,2,4,1,1,9,0,0,0,4.25,167877.2,1,30,1,8,2008,2
6201,1,46,360,79,79,2,22,752,2,1,4,1,1,50,0,0,0,6.0,115716.71,0,30,1,7,2008,2
6202,2,26,360,40,40,2,54,696,2,1,4,1,1,45,0,0,0,6.375,260457.2,0,30,1,11,2008,2
6203,1,3,360,46,46,2,52,722,0,1,4,1,1,4,0,0,0,5.5,190933.09,0,30,1,7,2008,2
6204,2,31,360,89,89,2,30,801,0,1,4,1,1,37,17,1,0,6.375,221886.28,0,30,1,10,2008,2
6205,0,10,360,80,80,1,56,757,0,1,4,2,0,4,0,0,0,6.875,379710.38,0,30,1,8,2008,2
6206,1,26,360,80,80,1,56,712,2,1,3,1,1,4,0,0,0,4.875,359554.03,0,30,1,8,2008,2
6207,2,46,360,80,80,2,33,764,0,1,1,1,1,35,0,0,0,6.25,668913.12,0,30,1,9,2008,2
6208,2,3,360,75,75,2,49,804,0,0,4,1,0,4,0,0,0,6.625,292009.24,0,30,1,8,2008,2
6209,1,31,360,41,41,2,15,816,0,1,4,1,1,1,0,0,0,6.375,60162.36,0,30,1,10,2008,2
6210,1,46,360,80,80,2,30,768,0,1,4,1,1,15,0,0,0,5.625,285563.77,0,30,1,8,2008,2
6211,1,3,360,80,80,2,54,766,0,1,4,1,1,27,0,0,0,6.0,277069.87,0,30,1,8,2008,2
6212,0,10,360,80,80,1,49,710,2,1,4,1,1,4,0,0,0,6.25,251218.07,0,30,1,8,2008,2
6213,2,46,120,56,56,2,27,638,0,2,4,1,1,1,0,0,0,6.625,28216.12,0,15,1,10,2008,2
6214,1,3,360,64,64,1,54,777,0,2,4,1,1,4,0,0,0,6.0,417000.0,0,30,1,6,2008,2
6215,1,10,360,80,80,1,40,645,0,0,4,1,1,24,0,0,0,7.375,55742.99,0,30,2,8,2008,2
6216,0,22,360,69,69,1,46,729,0,0,4,1,1,35,0,0,0,6.5,239339.65,0,30,1,10,2008,2
6217,2,19,360,53,53,2,36,662,0,2,0,1,2,5,0,0,0,6.5,222428.69,0,30,1,10,2008,2
6218,1,26,360,80,80,2,31,703,2,1,3,1,1,3,0,0,0,6.375,122365.77,0,30,1,10,2008,2
6219,0,11,360,74,74,2,35,764,0,0,4,1,1,34,0,0,0,5.875,207979.75,0,30,1,6,2008,2
6220,1,26,360,80,95,2,30,728,2,1,4,1,1,39,0,0,0,6.0,282708.0,0,30,1,9,2008,2
6221,2,26,360,59,59,1,54,642,0,0,0,1,1,39,0,0,0,5.75,141089.59,0,30,1,8,2008,2
6222,2,3,360,80,80,2,39,800,0,1,3,1,1,12,0,0,0,6.25,465300.71,0,30,1,8,2008,2
6223,2,19,180,80,80,2,38,746,0,0,4,1,1,45,0,0,0,6.25,93782.16,0,15,1,8,2008,2
6224,1,31,360,80,80,2,30,682,0,1,4,1,1,38,0,0,0,6.0,149844.98,0,30,1,8,2008,2
6225,2,10,360,90,90,1,23,783,0,0,4,1,1,19,25,1,0,6.375,145715.04,0,30,1,9,2008,2
6226,1,3,360,21,21,2,22,776,0,0,4,1,1,4,0,0,0,6.625,540000.0,0,30,1,10,2008,2
6227,2,46,180,90,90,1,40,753,0,1,4,2,0,35,12,1,0,7.125,21896.0,0,15,1,8,2008,2
6228,2,31,360,97,97,2,55,752,0,1,3,1,1,50,35,1,0,7.0,374701.76,0,30,2,10,2008,3
6229,0,46,360,94,94,2,30,690,0,2,4,1,1,45,30,1,0,6.375,138695.18,0,30,1,9,2008,2
6230,0,2,360,68,68,2,56,813,0,0,4,1,0,4,0,0,0,5.75,401474.58,0,30,1,7,2008,2
6231,1,31,360,90,90,1,20,722,0,2,4,1,0,28,25,1,0,7.375,55668.13,0,30,0,8,2008,2
6232,0,26,360,58,58,1,45,635,0,1,0,1,1,45,0,0,0,6.625,113450.52,0,30,2,10,2008,2
6233,2,31,360,55,55,1,23,593,0,0,4,1,1,40,0,0,0,6.5,57751.78,0,30,0,8,2008,2
6234,0,16,360,71,71,2,51,789,0,1,4,1,1,4,0,0,0,5.875,396681.01,0,30,1,8,2008,2
6235,2,26,360,83,83,1,38,723,0,2,3,1,1,28,12,1,0,6.5,249753.22,0,30,1,10,2008,2
6236,2,26,360,25,38,2,43,803,0,0,4,1,1,5,0,0,0,6.25,96453.86,0,30,1,9,2008,2
6237,2,35,360,80,80,2,40,739,0,1,4,1,1,7,0,0,0,6.5,569166.29,0,30,1,10,2008,2
6238,2,35,360,80,80,2,28,806,0,1,4,1,0,36,0,0,0,6.25,54133.3,0,30,1,8,2008,2
6239,1,46,360,80,80,2,45,718,0,1,4,1,1,37,0,0,0,5.875,148686.54,0,30,1,8,2008,2
6240,0,31,360,85,85,1,50,744,0,2,4,1,1,51,12,1,0,6.75,221000.0,0,30,1,10,2008,2
6241,0,41,360,80,80,1,37,709,0,1,4,1,1,9,0,0,0,6.75,156000.0,0,30,1,9,2008,2
6242,1,26,180,46,46,2,35,786,0,1,3,1,1,37,0,0,0,6.5,179383.09,0,15,1,9,2008,2
6243,1,46,360,95,95,1,42,780,0,1,4,1,1,39,25,1,0,6.5,125704.94,0,30,1,9,2008,2
6244,2,46,180,73,73,1,33,669,0,2,3,1,0,9,0,0,0,5.75,224480.79,0,15,1,8,2008,3
6245,2,26,240,80,80,2,23,728,0,0,4,1,1,16,0,0,0,6.625,94998.64,0,30,1,10,2008,2
6246,1,3,360,47,47,1,36,748,0,0,4,1,1,50,0,0,0,6.0,181528.59,0,30,1,7,2008,2
6247,2,3,120,50,50,2,60,744,2,1,0,1,1,22,0,0,0,6.375,105610.66,0,15,1,10,2008,2
6248,0,8,360,80,80,1,23,767,0,0,4,1,1,15,0,0,0,6.125,143169.12,0,30,1,8,2008,2
6249,1,46,360,70,70,1,29,686,0,0,3,1,1,3,0,0,0,6.125,133794.68,0,30,2,7,2008,2
6250,2,3,120,23,23,1,6,693,0,2,4,1,1,25,0,0,0,6.125,31000.0,0,15,1,8,2008,3
6251,2,31,360,80,80,2,26,733,0,1,0,1,1,16,0,0,0,6.5,59389.92,0,30,1,10,2008,2
6252,2,31,360,72,72,2,58,706,0,0,4,1,1,36,0,0,0,7.625,305000.0,0,30,1,10,2008,0
6253,0,16,360,80,80,2,60,662,0,1,0,1,0,15,0,0,0,7.375,86101.6,0,30,0,10,2008,2
6254,1,26,360,70,70,2,53,763,0,1,3,1,1,4,0,0,0,6.375,223517.76,0,30,1,9,2008,2
6255,1,16,360,80,80,1,26,754,0,0,4,1,0,45,0,0,0,7.0,128302.11,0,30,1,9,2008,2
6256,2,41,360,53,53,2,20,806,0,0,4,1,1,44,0,0,0,5.875,51608.5,0,30,0,7,2008,0
6257,2,31,360,80,80,2,26,794,2,1,4,1,1,50,0,0,0,6.5,296000.0,0,30,1,10,2008,3
6258,1,31,360,95,95,1,31,802,2,1,4,1,1,44,25,1,0,6.0,78902.84,0,30,2,7,2008,2
6259,0,22,240,70,70,2,21,709,0,0,3,1,1,28,0,0,0,6.25,288629.79,0,30,1,9,2008,2
6260,1,3,360,90,90,2,35,765,0,1,3,1,1,45,25,1,0,4.99,199407.55,0,30,1,8,2008,2
6261,0,2,360,75,75,2,43,713,0,2,4,1,1,21,0,0,0,6.875,151646.13,0,30,1,10,2008,2
6262,0,16,360,95,95,1,41,740,2,1,4,1,1,39,25,1,0,7.0,143305.36,0,30,1,10,2008,2
6263,1,26,360,80,80,2,8,768,0,1,4,1,2,53,0,0,0,6.5,102257.62,0,30,1,9,2008,2
6264,2,31,360,80,80,2,40,695,0,0,4,1,1,28,0,0,0,6.5,100612.89,0,30,2,8,2008,2
6265,0,41,360,80,80,1,34,749,0,1,4,1,0,10,0,0,0,6.875,87668.25,0,30,1,9,2008,2
6266,2,46,360,80,80,2,50,766,0,1,3,1,1,28,0,0,0,6.0,200746.93,0,30,1,8,2008,2
6267,1,26,360,56,74,1,16,767,0,1,4,1,2,42,0,0,0,6.0,412754.03,0,30,1,6,2008,2
6268,2,11,360,60,85,2,49,686,0,0,4,1,1,31,0,0,0,2.25,232464.18,1,30,2,9,2008,2
6269,1,3,360,80,80,1,29,766,2,1,4,1,1,4,0,0,0,6.5,320080.42,0,30,1,7,2008,2
6270,1,26,360,88,88,2,35,732,2,1,4,1,1,46,17,1,0,6.375,244000.0,0,30,1,9,2008,2
6271,2,22,360,63,63,1,21,793,0,1,4,1,1,35,0,0,0,5.875,91499.33,0,30,1,8,2008,2
6272,2,3,240,80,80,1,27,752,0,0,4,1,1,39,0,0,0,6.125,145328.87,0,30,1,9,2008,2
6273,0,31,360,90,90,1,46,740,0,1,4,1,1,47,17,1,0,6.25,214009.65,0,30,1,7,2008,2
6274,0,26,360,80,80,1,52,753,0,0,4,1,1,39,0,0,0,6.0,232838.21,0,30,1,8,2008,2
6275,1,3,360,80,80,2,25,792,0,1,4,1,1,10,0,0,0,6.5,82283.94,0,30,1,9,2008,2
6276,0,2,360,90,90,2,26,689,2,1,3,1,1,3,25,2,0,6.375,238733.98,0,30,1,10,2008,2
6277,2,26,360,73,73,2,41,685,0,2,4,1,1,36,0,0,0,6.0,163463.58,0,30,1,8,2008,2
6278,1,16,360,85,85,1,48,670,2,1,3,1,1,28,12,1,0,6.875,121332.0,0,30,1,9,2008,2
6279,2,26,360,80,80,1,33,802,0,0,4,1,1,15,0,0,0,5.75,187623.24,0,30,1,10,2008,2
6280,0,41,360,67,67,1,47,746,0,1,4,1,0,20,0,0,0,7.0,114326.81,0,30,1,8,2008,2
6281,2,19,360,85,85,1,41,783,0,1,4,1,1,34,12,1,1,6.25,265415.26,0,30,1,9,2008,2
6282,2,26,360,71,71,1,51,643,0,0,3,1,1,35,0,0,0,4.625,203511.08,1,30,0,9,2008,2
6283,2,3,360,57,57,2,24,801,0,2,4,1,1,4,0,0,0,5.75,577453.19,0,30,1,8,2008,2
6284,2,31,360,80,80,1,26,807,0,1,0,1,1,37,0,0,0,6.875,85077.84,0,30,1,10,2008,2
6285,2,31,360,77,77,2,41,751,0,1,4,1,1,9,0,0,0,6.875,130080.73,0,30,1,11,2008,2
6286,1,3,360,90,90,2,61,772,0,1,3,1,1,4,25,2,0,4.0,329506.27,1,30,1,8,2008,2
6287,2,10,360,80,80,1,49,707,0,0,3,1,0,47,0,0,0,6.125,224481.24,0,30,1,8,2008,2
6288,0,8,360,95,95,1,39,797,2,1,4,1,1,15,25,1,0,6.625,158000.0,0,30,1,9,2008,2
6289,2,3,360,95,95,1,25,816,0,2,0,1,1,6,30,1,0,6.125,281099.56,0,30,1,7,2008,2
6290,2,35,360,74,74,2,25,779,0,1,4,1,1,39,0,0,0,5.75,155146.02,0,30,1,8,2008,2
6291,2,31,360,80,80,1,29,761,0,1,4,1,1,9,0,0,0,6.625,123920.26,0,30,0,10,2008,2
6292,0,16,360,85,85,1,53,685,0,2,4,1,1,18,12,1,0,6.25,222576.08,0,30,1,10,2008,2
6293,1,33,360,80,80,2,45,791,0,2,4,1,1,13,0,0,0,2.0,201837.35,1,30,1,7,2008,2
6294,0,26,180,56,56,2,41,788,0,2,4,1,1,4,0,0,0,5.625,341179.62,0,15,1,8,2008,2
6295,0,26,360,80,80,1,34,744,0,0,0,1,1,21,0,0,0,5.75,259711.48,0,30,1,8,2008,2
6296,1,41,360,90,90,1,53,754,0,1,3,1,1,9,17,1,0,6.875,212045.39,0,30,1,9,2008,2
6297,1,10,240,64,64,2,52,609,0,0,4,1,1,32,0,0,0,6.0,203643.79,0,30,1,9,2008,2
6298,1,26,360,65,65,2,14,790,0,1,3,1,1,24,0,0,0,4.875,401041.32,0,30,1,7,2008,2
6299,2,19,360,25,25,2,47,814,0,0,4,1,1,32,0,0,0,5.625,174742.85,0,30,1,8,2008,2
6300,0,46,360,72,72,2,51,758,0,1,4,1,1,20,0,0,0,6.0,405541.8,0,30,1,8,2008,2
6301,2,3,360,80,80,1,19,791,0,1,1,1,1,35,0,0,0,6.0,60920.63,0,30,0,8,2008,2
6302,0,3,360,90,90,2,54,690,0,0,4,1,1,28,25,1,0,4.0,223742.24,1,30,1,8,2008,2
6303,2,35,360,42,42,2,27,781,0,1,4,1,1,39,0,0,0,6.125,180000.0,0,30,1,9,2008,2
6304,1,46,180,39,39,2,13,762,0,0,0,1,1,4,0,0,0,5.625,88500.84,0,15,1,9,2008,2
6305,0,22,360,85,85,2,38,735,0,1,0,1,1,35,12,1,0,5.75,314065.91,0,30,1,8,2008,2
6306,2,31,360,80,80,2,25,755,2,1,4,1,1,45,0,0,0,5.75,129678.41,0,30,1,9,2008,2
6307,2,41,360,80,80,2,33,792,0,1,4,1,1,47,0,0,0,6.0,673784.17,0,30,1,8,2008,2
6308,2,3,180,72,72,2,49,738,2,1,4,1,1,4,0,0,0,5.875,204458.84,0,15,1,9,2008,2
6309,0,26,360,95,95,1,35,648,0,1,4,1,1,2,30,1,0,6.5,153785.43,0,30,2,9,2008,2
6310,1,46,360,89,89,1,22,811,0,1,3,1,1,28,25,1,0,5.875,120737.28,0,30,1,7,2008,0
6311,2,31,360,80,80,2,33,754,2,1,3,1,1,3,0,0,0,5.625,228731.06,0,30,1,8,2008,2
6312,2,46,240,72,72,2,28,759,0,0,4,1,1,39,0,0,0,7.25,83074.54,0,30,1,9,2008,2
6313,2,46,180,34,34,1,10,800,0,2,1,1,1,35,0,0,0,5.5,54701.37,0,15,1,7,2008,2
6314,1,31,360,79,79,1,12,734,0,0,4,1,0,51,0,0,0,6.625,52289.84,0,30,1,8,2008,2
6315,1,19,240,80,80,2,39,700,0,0,4,1,1,15,0,0,0,6.875,275544.76,0,30,1,8,2008,2
6316,1,3,360,75,75,1,51,813,0,1,4,1,1,6,0,0,0,6.25,249962.29,0,30,1,9,2008,2
6317,0,41,180,65,65,1,21,790,2,1,0,1,1,34,0,0,0,6.0,56246.91,0,15,1,9,2008,2
6318,1,16,360,80,80,1,31,799,2,1,0,1,1,9,0,0,0,6.375,76678.3,0,30,0,9,2008,2
6319,1,10,360,80,80,2,15,676,0,1,0,1,1,17,0,0,0,6.875,72413.85,0,30,1,9,2008,2
6320,0,10,360,70,70,1,31,796,0,2,3,1,1,4,0,0,0,6.0,517000.0,0,30,1,8,2008,2
6321,1,31,360,49,49,1,63,789,0,2,4,1,1,26,0,0,0,6.25,104029.99,0,30,1,9,2008,2
6322,2,19,360,80,80,1,34,807,2,1,0,1,1,31,0,0,0,6.5,121000.0,0,30,1,10,2008,2
6323,1,26,360,90,90,1,37,680,0,1,4,1,1,15,17,1,0,7.0,342000.0,0,30,1,9,2008,2
6324,0,8,240,80,80,2,36,762,0,0,4,1,1,1,0,0,0,6.125,135833.87,0,30,1,9,2008,2
6325,1,19,360,80,80,1,44,781,0,1,4,1,1,32,0,0,0,6.125,432000.0,0,30,1,9,2008,2
6326,2,3,360,59,59,2,29,750,0,1,0,1,1,32,0,0,0,6.75,51844.79,0,30,1,10,2008,2
6327,2,3,360,80,80,2,18,749,2,1,3,1,1,28,0,0,0,6.5,199952.46,0,30,1,10,2008,2
6328,1,19,360,90,90,2,43,692,0,1,4,1,1,50,17,1,0,6.5,297848.38,0,30,1,10,2008,2
6329,0,41,360,95,95,2,54,808,0,1,3,1,1,3,25,1,0,6.0,292498.16,0,30,1,7,2008,2
6330,1,41,360,47,47,2,43,778,0,1,0,1,2,45,0,0,0,5.875,352061.37,0,30,1,8,2008,2
6331,2,31,360,78,78,2,25,796,0,0,4,1,2,22,0,0,0,6.75,200000.0,0,30,1,10,2008,2
6332,0,22,360,80,80,2,43,696,0,0,4,1,2,35,0,0,0,6.375,90121.67,0,30,1,8,2008,2
6333,2,41,180,63,63,1,53,637,0,0,4,1,1,28,0,0,0,5.875,65303.52,0,15,1,10,2008,2
6334,2,3,360,95,95,2,41,645,0,1,4,1,1,28,30,1,0,4.125,193223.97,1,30,0,8,2008,2
6335,2,19,360,80,80,1,40,788,0,1,3,1,1,15,0,0,0,6.75,226000.0,0,30,1,8,2008,2
6336,2,3,360,80,80,1,27,727,0,1,3,1,2,9,0,0,0,6.0,157669.6,0,30,1,9,2008,2
6337,2,31,360,75,75,2,34,776,0,2,4,1,1,45,0,0,0,6.25,175000.0,0,30,1,7,2008,2
6338,2,26,360,95,95,1,28,784,0,1,4,1,1,52,25,1,0,7.25,329744.31,0,30,1,10,2008,2
6339,1,19,360,80,95,1,53,787,2,1,4,1,1,45,0,0,0,6.625,95067.37,0,30,1,9,2008,2
6340,2,46,360,95,95,1,40,745,0,1,4,1,1,50,30,1,0,6.625,170656.83,0,30,1,10,2008,2
6341,0,2,240,80,80,1,52,670,0,0,4,1,1,9,0,0,0,2.0,147405.38,1,30,0,10,2008,2
6342,0,26,180,69,69,2,43,796,0,1,4,1,1,4,0,0,0,5.625,462875.67,0,15,1,8,2008,2
6343,1,19,360,80,80,2,35,699,0,0,4,1,1,10,0,0,0,6.875,265926.56,0,30,1,10,2008,3
6344,2,31,180,55,55,2,29,770,0,0,4,1,1,40,0,0,0,6.0,56098.36,0,15,0,10,2008,2
6345,2,31,180,52,52,2,51,723,0,1,3,1,1,45,0,0,0,5.75,136105.92,0,15,1,10,2008,2
6346,1,26,360,80,80,2,54,754,2,1,3,1,1,16,0,0,0,6.25,125545.98,0,30,1,7,2008,2
6347,1,26,360,70,70,1,30,807,0,1,0,1,1,5,0,0,0,6.5,186572.15,0,30,1,10,2008,2
6348,0,26,360,78,78,2,52,759,0,2,4,1,1,45,0,0,0,6.375,182353.02,0,30,1,10,2008,2
6349,0,11,360,90,90,2,46,746,2,1,0,1,1,35,17,1,0,6.5,285259.63,0,30,1,8,2008,2
6350,2,3,240,74,74,1,48,704,0,0,4,1,1,39,0,0,0,5.5,176093.41,0,30,1,8,2008,2
6351,1,19,360,80,80,2,22,809,0,1,4,1,1,16,0,0,0,5.875,281028.66,0,30,1,8,2008,2
6352,2,10,180,38,38,1,44,777,0,2,4,1,0,39,0,0,0,6.0,22360.72,0,15,1,8,2008,2
6353,0,10,360,10,10,1,46,809,0,0,4,1,1,4,0,0,0,5.875,207391.2,0,30,1,7,2008,2
6354,1,26,360,80,80,1,57,727,0,0,4,1,1,27,0,0,0,5.75,236000.0,0,30,1,7,2008,2
6355,2,31,360,26,26,2,23,791,0,1,0,1,1,35,0,0,0,6.125,96169.26,0,30,1,8,2008,2
6356,2,46,180,75,75,1,9,768,0,2,4,1,1,45,0,0,0,6.625,2001.78,0,15,1,9,2008,2
